,distance_km,pickup_hour,fare_per_km,is_weekend,is_rush_hour,passenger_count,fare_amount,pickup_latitude,pickup_longitude
23804596,10.074618387539289,3,2.511261372568921,1,0,2,25.3,40.739948,-74.006138
48249476,5.837876122271076,16,2.8263703536040596,0,0,2,16.5,40.753305,-73.980723
42043069,17.047803465398356,6,3.2848806659263916,0,0,1,56.0,40.644490000000005,-73.786905
24917048,0.8370232253382349,22,7.168259874241177,0,0,1,6.0,40.739789,-73.982511
10988544,3.714024184308677,20,2.9348220310603366,0,0,1,10.9,40.803922,-73.96679499999999
17040453,3.2171503581897767,12,2.2690888479665454,0,0,2,7.3,40.778618,-73.954433
5770503,1.9206909001828836,17,4.217232454857123,0,1,1,8.1,40.742492,-73.984792
8451098,1.261609031817825,5,3.883929075031824,1,0,1,4.9,40.744506,-74.00282299999999
4081487,3.333332961837588,19,2.970000331002746,0,1,1,9.9,40.758543,-73.981002
39929230,2.090624400432477,0,3.826607973361968,1,0,1,8.0,40.78909683227539,-73.9701919555664
44166620,12.330319168597358,8,2.6033389372232736,0,1,1,32.1,40.80561,-73.954483
13984114,2.8972433554504753,16,6.04022439712491,0,0,1,17.5,40.760413,-73.963891
23920323,9.122856413135942,1,2.9595993598148573,1,0,1,27.0,40.74199676513672,-74.0046157836914
42886143,1.918646980959458,11,3.596284292251364,1,0,1,6.9,40.745167,-73.994975
37743846,0.6327047053275573,17,7.112322639785502,0,1,1,4.5,40.744857,-73.982024
6541912,0.7720853980030469,18,7.7711610859610145,0,1,1,6.0,40.773905,-73.945587
53211778,4.077695038199998,22,3.5559304617347456,0,0,1,14.5,40.738762,-73.987537
29966124,2.5498889703908563,9,4.588435079275856,0,1,1,11.7,40.759432,-73.961905
28525693,3.1404894923466444,17,2.4518470826808554,0,1,2,7.7,40.76466,-73.973285
42763986,0.7831809155177843,1,4.4689546574127705,1,0,2,3.5,40.777791,-73.954589
25689221,3.8080421721052424,14,3.0199245387144247,0,0,1,11.5,40.715852000000005,-74.015244
40155235,1.677045921284506,19,3.398833584493726,1,1,5,5.7,40.794372,-73.971265
55122531,6.0508234088576955,23,3.222701884086435,1,0,1,19.5,40.775597,-73.987398
14725432,0.9482535840094214,19,5.272851149013239,0,1,1,5.0,40.75164031982422,-73.97351837158203
41005776,1.286161255405416,6,3.8097866650908028,0,0,5,4.9,40.749032,-73.99937800000001
54817013,0.9460331972607088,9,5.813749470870106,0,1,1,5.5,40.753992,-73.98084
53151598,0.7344668241724677,0,5.0376679765880965,0,0,1,3.7,40.758643,-73.992903
45808326,1.1185706430811249,9,4.738189789605997,0,1,1,5.3,40.775202,-73.950572
45304462,0.6682155780886324,9,6.135744413094443,0,1,1,4.1,40.739621,-73.97654200000001
33954159,0.7112213088302382,9,6.327144510618294,0,1,1,4.5,40.755136,-73.977925
21695280,3.734645613940409,9,3.2131562778559997,1,1,1,12.0,40.72731018066406,-73.97952270507811
42189908,2.2939911026400637,11,3.007858222317891,1,0,1,6.9,40.779097,-73.962567
6443720,1.0012987720061977,15,4.4941631067656465,0,0,1,4.5,40.773603,-73.945915
22193646,1.0935547011337812,11,5.212359284899352,0,0,1,5.7,40.754873,-73.977902
6858082,1.9004281769479963,11,3.4202818495559844,0,0,1,6.5,40.753655,-73.966339
2657861,4.754824490393943,17,2.628908811514168,0,1,1,12.5,40.773571,-73.960059
41344734,1.798219708166623,10,3.6146862201989114,0,0,1,6.5,40.758761,-73.988954
32962379,0.32048455528343645,12,10.296908058740868,0,0,1,3.3,40.725127,-73.997456
36191724,15.600746755966012,1,3.429323021318875,0,0,1,53.5,40.64458847045898,-73.78189086914062
39500437,0.9578292100704652,14,4.280512597541656,0,0,1,4.1,40.761197,-73.966488
35907268,1.2324069121340582,22,4.462811710846461,0,0,1,5.5,40.784702,-73.980687
37779253,3.946475291125879,21,3.0406879847907406,0,0,1,12.0,40.686755,-73.984262
19392040,1.3003403466660415,14,4.614176600290434,0,0,6,6.0,40.75729370117188,-73.9766082763672
41657753,1.0643544570448031,20,3.852100184165822,0,0,1,4.1,40.768473,-73.925134
10573199,2.7102891808920124,4,3.6158503192543523,1,0,1,9.8,40.743744,-74.006084
38217793,9.010532320684305,13,4.753326271487951,0,0,2,42.83,40.774035,-73.87310699999999
23206996,3.741558483053042,23,3.741756293109245,0,0,1,14.0,40.723573,-73.995949
53777437,1.4465863306517175,16,4.493337080733794,1,0,1,6.5,40.775659000000005,-73.976483
46800245,5.120973194801801,12,2.3628321296980177,0,0,1,12.1,40.757138,-73.984946
31410284,2.961191830948184,12,2.7016149093719375,1,0,1,8.0,40.756878,-73.969836
23638320,3.8201751875836,1,2.53915056867735,0,0,1,9.7,40.734948,-73.990937
3273584,2.216537235083808,19,5.865004112826674,0,1,1,13.0,40.74317,-73.98015
36471171,5.754190391051067,0,2.6936891111746393,0,0,1,15.5,40.734562,-74.007141
42461440,1.6343539515523189,9,4.956086771966729,0,1,5,8.1,40.738842,-73.98522
44607879,6.352540538429724,20,2.3455182867173185,0,0,2,14.9,40.739753,-73.994997
33766462,1.12659644118746,10,6.213405034922558,1,0,1,7.0,40.75828170776367,-73.9919204711914
43499454,1.141063296711583,15,5.2582534354503645,0,0,6,6.0,40.728442,-73.985778
11198272,2.294349974614274,17,4.576459614346874,1,1,2,10.5,40.7505,-73.99103199999999
54067517,5.647322475736644,9,2.4967584303144967,0,1,1,14.1,40.776252,-73.947218
7740805,1.0722657045559927,21,4.196721000102651,0,0,2,4.5,40.740452000000005,-73.994547
54585200,6.472037673392719,7,2.4258202427566946,0,1,1,15.7,40.745443,-73.90675
42968739,2.3683977312721605,12,3.588924228294338,1,0,1,8.5,40.757034,-73.96400600000001
6057535,0.8698619420124994,19,5.633077806190066,0,1,4,4.9,40.74716,-73.993178
49823648,12.128192469043261,15,2.4488397653490486,0,0,1,29.7,40.64698,-73.789547
54748140,4.1095551690243175,0,2.652355194586147,1,0,5,10.9,40.759335,-73.986997
23470443,1.1062646111122556,21,4.519714315884084,0,0,1,5.0,40.7628,-73.969978
22263789,0.7616243778341686,19,5.908424324332489,0,1,5,4.5,40.73998,-73.986428
31511925,1.4582556824510429,19,3.634479236927598,0,1,1,5.3,40.762282,-73.98075899999999
4398195,15.068530572333374,0,2.787265805274619,1,0,1,42.0,40.750627,-73.975075
21972485,1.8726104076652095,13,2.83027370685614,0,0,1,5.3,40.784692,-73.973535
49865893,4.442945022099634,22,3.601214941984307,0,0,1,16.0,40.732767,-73.974615
35069089,3.1995285433167293,15,2.969187451021146,1,0,1,9.5,40.77296829223633,-73.94918823242188
17099361,1.6537633591401852,12,6.651495777315477,1,0,1,11.0,40.764013,-73.977727
31334284,2.0616156411841486,20,2.570799277093082,0,0,5,5.3,40.743407,-73.976863
10327433,5.7482950255560805,14,4.1751510479715295,0,0,2,24.0,40.758636,-73.97894699999999
8512855,1.4440025112286077,12,3.670353727771966,1,0,1,5.3,40.739303,-73.979821
47734594,0.7592240000502292,20,4.873397047189253,0,0,1,3.7,40.745697,-74.00150500000001
31730494,1.4115006984810266,22,4.321641502951049,0,0,1,6.1,40.757103,-73.988748
8563197,1.4649711852330465,16,4.70999025069722,0,0,2,6.9,40.765921,-73.969289
53417266,2.0108746537302595,19,3.2324242527709117,1,1,1,6.5,40.780048,-73.95515
54656494,0.39694947716282,19,9.321085460158804,0,1,2,3.7,40.758965,-73.978503
45380070,6.485100345197968,9,2.235894470119778,0,1,1,14.5,40.801721,-73.967958
47347313,5.457676330393976,14,2.5102258123487933,1,0,1,13.7,40.756465000000006,-73.964244
22221713,1.1721945617345837,21,5.545154543612167,0,0,1,6.5,40.767605,-73.96634300000001
46141006,5.5090354050181185,3,2.450519738483256,1,0,5,13.5,40.767867,-73.983227
53921639,2.386828322447035,13,3.35172828509015,0,0,1,8.0,40.774967,-73.988642
2285251,0.9371357696046947,2,6.936028066394103,1,0,2,6.5,40.719697,-74.004343
54650686,2.048534198699635,7,3.1730004820647166,0,1,1,6.5,40.754418,-73.97776999999999
54585389,1.1445737157532472,9,5.678970179498077,1,1,2,6.5,40.748322,-73.978429
15645182,2.7146710508300793,15,3.278481935142234,0,0,1,8.9,40.769004,-73.953002
39122206,2.061006728187529,20,3.3478784448549246,0,0,1,6.9,40.750373,-73.97140999999999
11543362,6.220935493563785,15,2.073643106144793,1,0,5,12.9,40.779929,-73.94470600000001
27278779,1.606579133352427,18,6.224405503844142,0,1,1,10.0,40.763755,-73.969511
54260776,2.0336181782763747,14,3.3929673100425393,0,0,5,6.9,40.742228,-74.004458
50258937,0.6608221242476291,14,6.204392754961109,0,0,1,4.1,40.771336,-73.982484
44138885,3.221033717687955,13,3.259823063118028,0,0,1,10.5,40.779792,-73.957328
10590916,2.5642336919156037,10,4.094790593035225,0,0,6,10.5,40.76562,-73.913678
38728965,2.0371485017659103,0,3.927057842403324,1,0,5,8.0,40.772485,-73.967147
8581342,1.1787767269965064,22,5.09002244664929,1,0,1,6.0,40.74436,-73.98833499999999
21525331,1.599583944796698,18,3.8134916393995755,0,1,2,6.1,40.745177000000005,-73.998558
8345618,2.663988990509225,21,3.753769266924968,1,0,3,10.0,40.725497,-73.99651800000001
37954701,5.598902903616623,23,2.5897930808254763,0,0,2,14.5,40.719107,-74.005098
25114740,2.006336390163633,1,4.037209333246145,1,0,1,8.1,40.71758,-74.008937
24417786,1.6517652594168557,7,4.843303220231394,0,1,1,8.0,40.718842,-74.010802
21740906,8.733088145477637,13,1.7977603956889092,0,0,1,15.7,40.815433,-73.958395
43072702,2.1404460547589697,17,3.2703463768388468,0,1,1,7.0,40.725829,-74.00103100000001
43687792,1.0625635782460199,5,4.611488762007503,1,0,1,4.9,40.76358,-73.996363
15983184,2.8165983282897074,7,3.1953437980860313,0,1,1,9.0,40.739237,-73.994197
24479841,2.467924087901375,12,3.4441902170613616,1,0,1,8.5,40.771502000000005,-73.965695
33837381,1.3732890055040314,11,7.2817884363166145,0,0,1,10.0,40.757814,-73.965544
33451677,6.509546809212189,16,2.7190832970048375,1,0,1,17.7,40.706397,-74.002985
48954761,1.8166239793922931,8,3.3028299020951777,0,1,1,6.0,40.730515,-74.001757
38728676,19.969600189217307,12,2.25342518496179,0,0,1,45.0,40.754459,-73.97968900000001
38106207,10.382810760678844,1,3.106095328457229,0,0,1,32.25,40.773673,-73.870848
25336485,1.7889869144464268,6,4.080521741691368,0,0,1,7.3,40.762133,-73.99681700000001
21184748,1.3304366586907916,8,4.284307684071973,0,1,1,5.7,40.778225,-73.960751
50634497,2.0104658834971914,15,3.829958052611121,0,0,1,7.7,40.772621,-73.96293399999999
35290943,0.7857362495644765,12,6.36345847957433,1,0,2,5.0,40.731057,-73.989017
21814187,5.848514480726963,10,2.0689014346932053,1,0,1,12.1,40.713693,-74.009068
42433341,4.0253321875020776,13,4.471680636914071,0,0,5,18.0,40.747102000000005,-73.99710300000001
2611095,0.8154485523787088,7,5.518435205842539,0,1,1,4.5,40.750562,-73.994483
8849891,8.729415554901927,17,1.9359829869148517,0,1,2,16.9,40.773863,-73.87097299999999
6296406,2.5708092369163063,8,4.473299626772108,0,1,1,11.5,40.740317,-74.0018
14559253,3.1941442728058025,14,3.7881820502024817,0,0,5,12.1,40.747217,-73.97403
29376182,11.274312404307837,8,2.1730815256315514,0,1,1,24.5,40.730137,-73.991314
10197265,3.0203152949842713,14,4.138640764015035,0,0,1,12.5,40.740116,-73.976104
7886094,1.0220363078421004,23,5.870632925623001,0,0,2,6.0,40.764117,-73.954962
9189330,4.63160185054527,23,2.590896278916389,0,0,1,12.0,40.758682,-73.973145
14858553,0.9672634794121817,18,4.135377883212184,0,1,1,4.0,40.744329,-73.99555
28630401,4.291719862658395,19,3.262095488061064,1,1,1,14.0,40.734069,-73.994861
17752963,2.6649651110955754,20,3.1895351892639314,0,0,1,8.5,40.755389,-73.97444
10650251,1.9163051366097719,22,4.174700493760189,1,0,1,8.0,40.77647,-73.98243599999999
53467370,3.7322142346660527,1,2.9205183075390364,1,0,1,10.9,40.755743,-73.970667
40629375,2.40956722349186,15,4.3576289956267615,0,0,1,10.5,40.765713,-73.976427
10625897,6.95253905818172,3,2.085569009919687,1,0,1,14.5,40.725523,-73.99203
47255931,0.7058710440914016,23,6.375102134685816,0,0,1,4.5,40.76275634765625,-73.98470306396483
19515560,10.027994046591862,7,3.091346071404553,1,1,1,31.0,40.762753,-73.988922
33415308,1.6168516374015072,16,4.329401559224023,1,0,1,7.0,40.71487045288085,-74.0162582397461
843765,0.787564046085349,23,4.444083014450741,1,0,1,3.5,40.762247,-73.993587
24903216,22.56401127987467,20,2.540771642457645,1,0,2,57.33,40.794408,-73.97381999999999
25536818,20.118905054302722,23,2.8495586536772852,1,0,2,57.33,40.642053,-73.788728
22076400,12.545720784378705,1,2.1879970447117993,1,0,5,27.450000000000006,40.756132,-73.97409499999999
51162768,2.40283465759979,19,3.2045484176974495,0,1,1,7.7,40.729387,-73.989965
52476583,5.249185839625941,22,3.714861808243691,0,0,5,19.5,40.715052,-74.01381500000001
23224006,2.862484092329469,17,3.109187584255619,0,1,1,8.9,40.773533,-73.949105
49326352,1.1318558835895716,16,7.15638812099614,0,0,1,8.1,40.766573,-73.98204799999999
18079524,0.3658089733187615,15,15.035169722879834,1,0,1,5.5,40.721908,-74.004544
26473746,7.88102829876281,0,4.441044832372245,1,0,5,35.0,40.743987,-73.98145500000001
18482123,1.2209420940554934,0,3.685678478864428,0,0,1,4.5,40.751536,-73.97606400000001
33100689,5.554019099197942,1,2.61072202688211,0,0,1,14.5,40.728019,-73.988043
54188995,2.2949506116618945,18,3.0066006496773134,0,1,2,6.9,40.772832,-73.982682
30073379,1.1951188759713989,14,10.459210586762705,0,0,1,12.5,40.762882232666016,-73.9676284790039
23607227,1.3212545709848762,19,4.011339007931929,0,1,2,5.3,40.748216,-74.003599
29548008,3.4662851880008545,20,4.038905987442528,0,0,1,14.0,40.758182,-73.96284
38273822,2.8123049231277006,6,2.3112714224355995,0,0,2,6.5,40.730592,-73.992295
19279923,4.223941886319912,3,2.769924472183865,0,0,1,11.7,40.751435,-74.001488
47023657,5.085212069575263,21,3.048053805412804,0,0,1,15.5,40.744012,-73.99010799999999
27215367,1.1011116224056312,1,5.176586900015678,0,0,2,5.7,40.73189,-73.982098
43825706,2.0663585687834236,1,2.9520529941671243,1,0,3,6.1,40.73267,-74.003915
9727083,1.1793391630412915,18,5.935527471120633,0,1,1,7.0,40.72684860229492,-74.00361633300781
17387797,0.7899456298352213,10,6.962504496856666,0,0,4,5.5,40.767147,-73.962632
2959697,1.1367321164790347,22,3.254944543539904,0,0,1,3.7,40.763638,-73.971728
25187736,1.793604779300332,17,3.400972204355717,1,1,2,6.1,40.725977,-73.977377
3822271,3.2445328301306566,21,3.2362132084134796,1,0,1,10.5,40.74850082397461,-73.98896789550781
3641674,2.0214994859415856,12,4.204799486278781,0,0,1,8.5,40.740855,-73.98741
22954484,1.970042932514609,12,4.568428358316125,0,0,2,9.0,40.751431,-73.98758000000001
7089534,1.4411419643120849,21,3.9551967406076054,0,0,1,5.7,40.726111,-74.003854
19202345,0.570800545999144,11,5.781353965286762,0,0,1,3.3,40.768577,-73.963447
12891164,1.4115546029420918,15,5.313290739421494,0,0,1,7.5,40.771943,-73.955967
33116271,1.4695715748998426,22,3.8786814452290144,0,0,1,5.7,40.732352,-73.98773
41938101,0.6733784846127987,8,5.494681051663758,0,1,1,3.7,40.720327000000005,-73.925952
40938363,20.109037901963806,14,2.8509568821490596,0,0,1,57.33,40.645518,-73.776736
19691933,1.8252306803801355,20,3.5611936999909863,0,0,1,6.5,40.74201,-73.99339
16772193,7.784549915038674,1,2.4278860314695665,0,0,3,18.9,40.751592,-73.990133
9816190,0.503800033275092,13,7.9396580702801645,0,0,3,4.0,40.758961,-73.97999899999999
18238365,1.9924639199233065,23,3.6638053653091944,0,0,1,7.3,40.742275,-73.980407
9147243,4.34019090791624,10,3.68647378409484,1,0,1,16.0,40.773106,-73.946134
1909991,3.585548357924455,20,2.8168634171891425,0,0,1,10.1,40.753865000000005,-73.99212800000001
18497613,4.896452075591635,21,2.307793444222494,0,0,5,11.3,40.759688,-73.98469300000001
14021941,3.619428216711664,1,3.3154408048745014,0,0,1,12.0,40.719617,-73.957985
16206072,6.869120169426536,17,2.227359490389773,0,1,4,15.3,40.705405,-74.017176
39479408,5.354214694879976,23,3.081684418777286,0,0,1,16.5,40.734946,-73.990651
19885489,0.6784530852955031,1,7.222312207285173,1,0,1,4.9,40.747598,-73.98524
36718618,1.2923863182279742,19,6.19009957561994,0,1,1,8.0,40.721077,-74.00180999999999
31708445,6.9855600888692955,22,2.018449461549513,0,0,5,14.1,40.77824,-73.96283299999999
7901781,1.2024091567717328,11,3.74248646948244,0,0,1,4.5,40.796699,-73.970066
11943916,3.0956673757544446,19,3.133411579025351,0,1,1,9.7,40.755572,-73.980834
18033816,2.190020715932841,18,3.3333018025313788,0,1,1,7.3,40.73902,-73.98335300000001
34588284,3.5057263771705562,20,4.8492090286066665,0,0,1,17.0,40.753902435302734,-73.98038482666014
35596233,0.7047318778192658,2,7.520590691030479,1,0,3,5.3,40.773958,-73.975628
15712880,1.3518584317418245,22,5.991751658169872,0,0,2,8.1,40.735373,-73.991877
21833730,2.6719640672674485,7,3.18118050468124,0,1,1,8.5,40.71752,-74.00587
38696424,13.996261023306555,9,3.846027157564606,0,1,1,53.83,40.770587,-73.865262
39990594,5.415979223080662,20,2.3818407472882357,0,0,1,12.9,40.767915,-73.95929699999999
42486402,10.346140839992058,10,3.6564358232754386,0,0,1,37.83,40.750687,-73.991105
8415541,3.949609737097536,3,2.354663022183636,1,0,1,9.3,40.741575,-73.994075
19481694,3.0154885025781373,14,3.979454735025658,1,0,1,12.0,40.74251556396485,-73.9930419921875
49036372,9.60560595116178,16,2.859788350643049,1,0,1,27.47,40.757751,-73.975451
53565809,2.007841652640526,19,4.48242518933903,0,1,1,9.0,40.796227,-73.961388
12704375,3.996487721388539,22,2.2269554219743197,0,0,1,8.9,40.757554,-73.96844
21579553,2.850380820637996,18,3.859133460467885,1,1,2,11.0,40.77623,-73.96015200000001
25011234,2.2920184839070403,19,2.6614096015498814,0,1,1,6.1,40.746957,-73.977349
35143491,4.893752826733142,17,1.9003820440617307,0,1,1,9.3,40.772622,-73.955548
15043727,6.8303241742928495,7,2.4889009022415878,0,1,1,17.0,40.705893,-74.009168
6708077,1.1089420849467544,16,5.500738120415811,0,0,5,6.1,40.744712,-73.983215
16966026,1.4674484981588434,8,4.770184445166326,1,1,2,7.0,40.747202,-73.97920500000001
5384168,3.774305478369367,22,2.88794854112052,0,0,1,10.9,40.786832,-73.950162
46104168,3.1520062119107988,14,4.34643813461739,0,0,1,13.7,40.771803000000006,-73.96127800000001
7711002,1.225944386775244,8,8.238546633071426,0,1,1,10.1,40.765747,-73.98441
3275734,2.591937205027283,1,4.0510240678803315,1,0,1,10.5,40.76076126098633,-73.96714782714845
33220469,4.013297228419409,20,3.014977289575296,1,0,1,12.1,40.790983,-73.97456700000001
40304247,6.584487592611182,7,2.3236432273285743,0,1,1,15.3,40.763624,-73.969375
30802533,1.6767561765732244,12,3.399420905458689,0,0,1,5.7,40.7807,-73.95898000000001
13712749,4.454176997355735,6,2.6941003932093213,0,0,1,12.0,40.724712,-74.00781500000001
22130129,1.4987321393725441,20,3.6697685033315013,0,0,2,5.5,40.784967,-73.952782
10496472,2.740651913548067,16,4.415007954926773,0,0,5,12.1,40.763852,-73.95591800000001
18775222,1.048195434225141,11,4.674700766677384,1,0,1,4.9,40.810077,-73.943637
20053090,0.8894178622885283,11,5.059489122942973,0,0,2,4.5,40.74642,-73.9827
24358240,1.0752504250543378,14,6.045103399676892,0,0,1,6.5,40.763027,-73.973458
10768748,2.075814945155707,18,3.3721695743330966,0,1,1,7.0,40.735154,-73.989947
45865054,2.685757009931664,1,2.7925087683903422,0,0,1,7.5,40.741775,-73.993612
48457528,4.621674765585693,13,2.8777446866308267,0,0,4,13.3,40.752499,-73.978171
46954002,5.563192045765595,19,3.5051818883085946,0,1,1,19.5,40.750957,-74.004275
38296283,4.119282715557308,17,2.427607107963959,0,1,1,10.0,40.750482,-73.969523
45660914,2.231871956153213,19,2.91235345382591,1,1,1,6.5,40.747623,-74.004327
40298994,2.5266356734465556,9,3.522470648829085,0,1,1,8.9,40.76846,-73.96154200000001
30578149,3.6170755130599863,15,4.146996640197386,0,0,2,15.0,40.752765,-73.972442
18785287,1.8038165564969226,21,3.603470639288973,1,0,5,6.5,40.706063,-74.008957
25693530,0.3523967927250669,16,11.35084110462016,0,0,1,4.0,40.760055,-73.97192700000001
38113355,3.643762599813022,8,3.156078280344092,0,1,1,11.5,40.73589324951172,-74.00595092773438
7129659,1.1520704258092986,22,4.2532122084098125,0,0,1,4.9,40.734295,-73.999243
4416671,3.2229176308043086,17,3.754362160655137,0,1,1,12.1,40.765235,-73.98005500000001
25666701,1.2815267931277359,6,4.447819609052726,0,0,2,5.7,40.739577,-73.988547
181751,4.05143174905686,20,2.29548480044492,0,0,1,9.3,40.726612,-74.002487
48770741,2.160645458565984,15,3.0083602907781257,0,0,1,6.5,40.774454,-73.957464
